League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
Eredivisie,FC Utrecht,33,Kevin Gadellaa,G,23,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,FC Utrecht,51,Mees Eppink,G,20,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,FC Utrecht,,Justin Eversen,G,20,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,FC Utrecht,24,Nick Viergever,D,36,Netherlands,27,0,0,3,0,,,2025-26
Eredivisie,FC Utrecht,3,Mike van der Hoorn,D,33,Netherlands,31,3,0,1,0,,,2025-26
Eredivisie,FC Utrecht,2,Siebe Horemans,D,28,Belgium,29,0,1,1,0,,,2025-26
Eredivisie,FC Utrecht,44,Mike Eerdhuijzen,D,26,Netherlands,11,0,0,1,0,,,2025-26
Eredivisie,FC Utrecht,16,Souffian El Karouani,D,25,Morocco,34,3,12,3,0,,,2025-26
Eredivisie,FC Utrecht,40,Matisse Didden,D,24,Belgium,24,2,0,3,1,,,2025-26
Eredivisie,FC Utrecht,23,Niklas Vesterlund,D,27,Denmark,20,1,2,2,0,,,2025-26
Eredivisie,FC Utrecht,,Noah Ohio,F,23,Netherlands,,,,,,,,2025-26
Eredivisie,FC Utrecht,,Miliano Jonathans,F,22,Indonesia,,,,,,,,2025-26
Eredivisie,FC Utrecht,,Ángel Alarcón,F,22,Spain,,,,,,,,2025-26
Eredivisie,FC Utrecht,,Emmanuel Owen,F,19,Germany,,,,,,,,2025-26
Eredivisie,FC Utrecht,,Dani Bouchta,F,15,Netherlands,,,,,,,,2025-26
Eredivisie,FC Utrecht,,Guus Offerhaus,D,25,Netherlands,,,,,,,,2025-26
Eredivisie,FC Utrecht,,Neville Nwankwo,D,23,Netherlands,,,,,,,,2025-26
Eredivisie,FC Utrecht,53,Neal Viereck,D,22,Netherlands,,,,,,,,2025-26
Eredivisie,FC Utrecht,5,Emeka Adeile,D,18,England,,,,,,,,2025-26
Eredivisie,FC Utrecht,57,Per Kloosterboer,D,21,Netherlands,,,,,,,,2025-26
Eredivisie,FC Utrecht,,Jamie Schuldes,D,19,Germany,,,,,,,,2025-26
Eredivisie,FC Volendam,22,Dion Vlak,G,25,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,FC Volendam,1,Kayne Van Oevelen,G,22,Netherlands,32,,0,1,0,149,51,2025-26
Eredivisie,FC Volendam,,Arouna Kabba,G,21,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,FC Volendam,16,Roy Steur,G,21,Netherlands,3,,0,0,0,2,4,2025-26
Eredivisie,FC Volendam,30,Yaell Samson,G,20,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,FC Volendam,14,Aaron Meijers,D,38,Netherlands,12,0,0,0,0,,,2025-26
Eredivisie,FC Volendam,3,Mawouna Amevor,D,34,Togo,32,1,1,3,1,,,2025-26
Eredivisie,FC Volendam,32,Yannick Leliendal,D,24,Suriname,32,1,1,6,0,,,2025-26
Eredivisie,FC Volendam,2,Deron Payne,D,23,Netherlands,15,0,0,1,0,,,2025-26
Eredivisie,FC Volendam,28,Silvinho Esajas,D,24,Suriname,3,0,0,0,0,,,2025-26
Eredivisie,FC Volendam,20,Nick Verschuren,D,21,Netherlands,31,0,1,7,0,,,2025-26
Eredivisie,FC Volendam,5,Precious Ugwu,D,20,Netherlands,29,0,0,2,0,,,2025-26
Eredivisie,Feyenoord Rotterdam,22,Timon Wellenreuther,G,30,Germany,33,,0,6,0,89,44,2025-26
Eredivisie,Feyenoord Rotterdam,39,Liam Bossin,G,30,,0,,0,0,0,0,0,2025-26
Eredivisie,Feyenoord Rotterdam,13,Steven Benda,G,27,Germany,1,,0,0,0,0,0,2025-26
Eredivisie,Feyenoord Rotterdam,37,Mannou Berger,G,21,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Feyenoord Rotterdam,64,Ismail Ka,G,20,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Feyenoord Rotterdam,18,Gernot Trauner,D,34,Austria,5,0,0,0,0,,,2025-26
Eredivisie,Feyenoord Rotterdam,2,Bart Nieuwkoop,D,30,Netherlands,17,1,0,3,0,,,2025-26
Eredivisie,Feyenoord Rotterdam,8,Jerry St. Juste,D,29,Netherlands,6,0,0,0,0,,,2025-26
Eredivisie,Feyenoord Rotterdam,20,Mats Deijl,D,29,Netherlands,33,1,5,5,0,,,2025-26
Eredivisie,Feyenoord Rotterdam,30,Jordan Lotomba,D,27,Switzerland,20,0,1,0,0,,,2025-26
Eredivisie,Feyenoord Rotterdam,5,Gijs Smal,D,28,Netherlands,17,0,2,0,0,,,2025-26
Eredivisie,Feyenoord Rotterdam,21,Anel Ahmedhodzic,D,27,Bosnia and Herzegovina,26,0,1,5,1,,,2025-26
Eredivisie,Feyenoord Rotterdam,,Tjark Ernst,G,23,Germany,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,4,Tsuyoshi Watanabe,D,29,Japan,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,,Neraysho Kasanwirjo,D,24,Netherlands,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,3,Thomas Beelen,D,25,Netherlands,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,15,Jordan Bos,D,23,Australia,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,,Mika Mármol,D,25,Spain,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,26,Givairo Read,D,20,Netherlands,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,53,Tijme Wessels,D,,,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,,Twan Schens,D,,,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,,Luka Ivanusec,M,27,Croatia,,,,,,,,2025-26
Eredivisie,Feyenoord Rotterdam,,Charles Vanhoutte,M,27,Belgium,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,32,Nick Marsman,G,35,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Fortuna Sittard,1,Luuk Koopmans,G,32,Netherlands,10,,0,0,0,32,21,2025-26
Eredivisie,Fortuna Sittard,31,Mattijs Branderhorst,G,32,Netherlands,24,,0,3,0,94,42,2025-26
Eredivisie,Fortuna Sittard,25,Niels Martens,G,22,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Fortuna Sittard,,Ramazan Bayram,G,21,Belgium,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,48,Lars Van Parys,G,19,Belgium,0,,0,0,0,0,0,2025-26
Eredivisie,Fortuna Sittard,12,Ivo Pinto,D,36,Portugal,28,0,5,3,1,,,2025-26
Eredivisie,Fortuna Sittard,24,Daley Sinkgraven,D,31,Netherlands,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,44,Iván Márquez,D,32,Spain,32,1,0,4,0,,,2025-26
Eredivisie,Fortuna Sittard,4,Shawn Adewoye,D,26,Belgium,28,0,0,6,0,,,2025-26
Eredivisie,Fortuna Sittard,21,Neraysho Kasanwirjo,D,24,Netherlands,16,0,2,1,0,,,2025-26
Eredivisie,Fortuna Sittard,6,Syb van Ottele,D,24,Netherlands,15,0,0,2,0,,,2025-26
Eredivisie,Fortuna Sittard,8,Jasper Dahlhaus,D,24,Netherlands,26,0,1,5,0,,,2025-26
Eredivisie,Fortuna Sittard,15,Nick De Groot,D,24,Netherlands,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,,Siebe Wylin,D,23,Belgium,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,28,Justin Hubner,D,22,Indonesia,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,43,Alhaji Bah,D,18,Netherlands,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,10,Alen Halilovic,M,30,Croatia,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,52,Mohamed Ihattaren,M,24,Netherlands,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,5,Yassin Oukili,M,25,Morocco,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,20,Edouard Michut,M,23,France,,,,,,,,2025-26
Eredivisie,Fortuna Sittard,23,Philip Brittijn,M,22,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,22,Jari De Busser,G,26,Belgium,34,,0,0,0,149,53,2025-26
Eredivisie,Go Ahead Eagles,1,Luca Plogmann,G,26,Germany,0,,0,0,0,0,0,2025-26
Eredivisie,Go Ahead Eagles,30,Sven Jansen,G,21,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Go Ahead Eagles,33,Nando Verdoni,G,23,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Go Ahead Eagles,3,Gerrit Nauber,D,34,Germany,9,2,0,1,0,,,2025-26
Eredivisie,Go Ahead Eagles,4,Joris Kramer,D,29,Netherlands,34,1,3,2,0,,,2025-26
Eredivisie,Go Ahead Eagles,2,Alfons Sampsted,D,28,Iceland,12,0,2,0,1,,,2025-26
Eredivisie,Go Ahead Eagles,5,Dean James,D,26,Indonesia,26,1,1,3,1,,,2025-26
Eredivisie,Go Ahead Eagles,26,Julius Dirksen,D,23,Netherlands,18,2,0,4,0,,,2025-26
Eredivisie,Go Ahead Eagles,25,Giovanni van Zwam,D,22,Netherlands,12,0,0,0,0,,,2025-26
Eredivisie,Go Ahead Eagles,28,Pim Saathof,D,22,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,29,Aske Adelgaard,D,22,Denmark,27,1,2,4,0,,,2025-26
Eredivisie,Go Ahead Eagles,,Nick Marsman,G,35,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,,Kjetil Haug,G,28,Norway,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,20,Eus Waayers,D,20,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,21,Melle Meulensteen,M,27,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,8,Evert Linthorst,M,26,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,10,Sören Tengstedt,M,26,Denmark,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,7,Jakob Breum,M,22,Denmark,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,,Calvin Twigt,M,23,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,17,Mathis Suray,M,24,Belgium,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,15,Robbin Weijenberg,M,21,Netherlands,,,,,,,,2025-26
Eredivisie,Go Ahead Eagles,34,Yassir Rahmouni,M,20,Netherlands,,,,,,,,2025-26
Eredivisie,Heerenveen,44,Andries Noppert,G,32,Netherlands,4,,0,0,0,11,7,2025-26
Eredivisie,Heerenveen,23,Jan Bekkema,G,30,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Heerenveen,31,Nordin Bakker,G,28,Netherlands,1,,0,0,0,1,2,2025-26
Eredivisie,Heerenveen,22,Bernt Klaverboer,G,20,Netherlands,30,,0,2,0,122,47,2025-26
Eredivisie,Heerenveen,30,Timo Schreuder,G,19,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Heerenveen,4,Sam Kersten,D,28,Netherlands,32,1,0,5,0,,,2025-26
Eredivisie,Heerenveen,19,Vasilios Zagaritis,D,25,Greece,35,2,3,4,0,,,2025-26
Eredivisie,Heerenveen,28,Hristiyan Petrov,D,24,Bulgaria,21,0,0,1,1,,,2025-26
Eredivisie,Heerenveen,3,Maas Willemsen,D,23,Netherlands,31,1,0,4,0,,,2025-26
Eredivisie,Heerenveen,17,Nikolai Hopland,D,22,Norway,18,1,0,1,0,,,2025-26
Eredivisie,Heerenveen,45,Oliver Braude,D,22,Norway,33,0,4,7,0,,,2025-26
Eredivisie,Heerenveen,15,Mats Egbring,D,19,Netherlands,8,0,1,1,0,,,2025-26
Eredivisie,Heerenveen,,Darling Bladi,D,22,France,,,,,,,,2025-26
Eredivisie,Heerenveen,34,Robin Bouw,D,20,Netherlands,,,,,,,,2025-26
Eredivisie,Heerenveen,38,Ingmar Mulder,D,21,Netherlands,,,,,,,,2025-26
Eredivisie,Heerenveen,8,Luuk Brouwers,M,28,Netherlands,,,,,,,,2025-26
Eredivisie,Heerenveen,10,Ringo Meerveld,M,23,Netherlands,,,,,,,,2025-26
Eredivisie,Heerenveen,7,Maxence Rivera,M,24,France,,,,,,,,2025-26
Eredivisie,Heerenveen,14,Levi Smans,M,23,Netherlands,,,,,,,,2025-26
Eredivisie,Heerenveen,16,Marcus Linday,M,23,Sweden,,,,,,,,2025-26
Eredivisie,Heerenveen,32,Kai Jansen,M,19,Netherlands,,,,,,,,2025-26
Eredivisie,Heracles Almelo,22,Remko Pasveer,G,42,Netherlands,15,,0,0,0,69,34,2025-26
Eredivisie,Heracles Almelo,1,Fabian De Keijzer,G,26,Netherlands,8,,0,0,0,37,20,2025-26
Eredivisie,Heracles Almelo,30,Robin Mantel,G,25,Belgium,0,,0,0,0,0,0,2025-26
Eredivisie,Heracles Almelo,16,Timo Jansink,G,23,Netherlands,15,,0,0,0,54,38,2025-26
Eredivisie,Heracles Almelo,33,Leco Zeevalkink,G,20,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,Heracles Almelo,23,Mike te Wierik,D,34,Netherlands,22,1,0,2,0,,,2025-26
Eredivisie,Heracles Almelo,4,Damon Mirani,D,30,Netherlands,33,3,0,6,0,,,2025-26
Eredivisie,Heracles Almelo,5,Djevencio van der Kust,D,25,Suriname,21,0,2,2,0,,,2025-26
Eredivisie,Heracles Almelo,18,Alec Van Hoorenbeeck,D,27,Belgium,24,2,0,5,0,,,2025-26
Eredivisie,Heracles Almelo,24,Ivan Mesik,D,25,Slovakia,30,2,0,7,0,,,2025-26
Eredivisie,Heracles Almelo,3,Jannes Wieckhoff,D,25,Germany,19,0,0,3,0,,,2025-26
Eredivisie,Heracles Almelo,6,Sava-Arangel Cestic,D,25,Serbia,7,0,0,0,0,,,2025-26
Eredivisie,NAC Breda,31,Kostas Lamprou,G,34,Greece,1,,0,0,0,2,3,2025-26
Eredivisie,NAC Breda,1,Roy Kortsmit,G,33,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,NAC Breda,99,Daniel Bielica,G,27,Poland,33,,0,3,0,118,55,2025-26
Eredivisie,NAC Breda,44,Thomas Goos,G,18,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,NAC Breda,3,Denis Odoi,D,38,Ghana,19,0,0,3,0,,,2025-26
Eredivisie,NAC Breda,15,Enes Mahmutovic,D,29,Luxembourg,15,0,0,2,0,,,2025-26
Eredivisie,NAC Breda,4,Boy Kemper,D,27,Netherlands,32,5,3,3,0,,,2025-26
Eredivisie,NAC Breda,2,Boyd Lucassen,D,28,Netherlands,20,1,0,1,0,,,2025-26
Eredivisie,NAC Breda,12,Leo Greiml,D,25,Austria,14,1,0,2,1,,,2025-26
Eredivisie,NAC Breda,22,Rio Hillen,D,23,Netherlands,26,0,1,9,1,,,2025-26
Eredivisie,NAC Breda,21,Jayden Candelaria,D,22,Netherlands,8,0,0,0,0,,,2025-26
Eredivisie,NAC Breda,25,Cherrion Valerius,D,20,Netherlands,28,0,2,5,0,,,2025-26
Eredivisie,NEC Nijmegen,22,Jasper Cillessen,G,37,Netherlands,3,,0,0,0,7,2,2025-26
Eredivisie,NEC Nijmegen,1,Gonzalo Crettaz,G,26,Argentina,31,,0,3,0,104,49,2025-26
Eredivisie,NEC Nijmegen,31,Rijk Janse,G,24,Netherlands,1,,0,0,0,0,2,2025-26
Eredivisie,NEC Nijmegen,38,Martijn Overmars,G,20,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,NEC Nijmegen,36,Freek Entius,G,20,Netherlands,0,,0,0,0,0,0,2025-26
Eredivisie,NEC Nijmegen,17,Bram Nuytinck,D,36,Netherlands,7,0,0,1,0,,,2025-26
Eredivisie,NEC Nijmegen,15,Jetro Willems,D,32,Netherlands,7,0,0,0,0,,,2025-26
Eredivisie,NEC Nijmegen,14,Eli Dasa,D,33,Israel,22,1,0,0,0,,,2025-26
Eredivisie,NEC Nijmegen,5,Thomas Ouwejan,D,29,Netherlands,6,1,2,0,0,,,2025-26
Eredivisie,NEC Nijmegen,3,Philippe Sandler,D,29,Netherlands,25,1,3,7,1,,,2025-26
Eredivisie,NEC Nijmegen,4,Ahmetcan Kaplan,D,23,Türkiye,25,1,0,10,0,,,2025-26
Eredivisie,NEC Nijmegen,2,Brayann Pereira,D,23,France,24,0,1,1,0,,,2025-26
Eredivisie,NEC Nijmegen,,Perr Schuurs,D,26,Netherlands,,,,,,,,2025-26
Eredivisie,NEC Nijmegen,24,Deveron Fonville,D,23,Curaçao,,,,,,,,2025-26
Eredivisie,NEC Nijmegen,,Tobias Storm,D,22,Denmark,,,,,,,,2025-26
