League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
MLS,Charlotte FC,23,David Schnegg,D,27,Austria,,,,,,,,2025
MLS,Charlotte FC,22,Henry Kessler,D,28,USA,,,,,,,,2025
MLS,Charlotte FC,4,Andrew Privett,D,25,USA,,,,,,,,2025
MLS,Charlotte FC,24,Mikah Thomas,D,21,USA,,,,,,,,2025
MLS,Charlotte FC,39,Jack Neeley,D,21,USA,1,0,0,0,0,,,2025
MLS,Charlotte FC,34,Andrew Johnson,D,22,USA,,,,,,,,2025
MLS,Charlotte FC,35,Will Cleary,D,23,USA,,,,,,,,2025
MLS,Charlotte FC,44,Morrison Agyemang,D,21,Ghana,,,,,,,,2025
MLS,Charlotte FC,8,Ashley Westwood,M,36,England,,,,,,,,2025
MLS,Charlotte FC,17,Luca de la Torre,M,28,USA,,,,,,,,2025
MLS,Charlotte FC,13,Brandt Bronico,M,31,USA,,,,,,,,2025
MLS,Charlotte FC,16,Pep Biel,M,29,Spain,,,,,,,,2025
MLS,Charlotte FC,28,Djibril Diani,M,28,France,,,,,,,,2025
MLS,Charlotte FC,20,Baye Coulibaly,M,20,Mali,,,,,,,,2025
MLS,Charlotte FC,48,Aron John,M,20,USA,,,,,,,,2025
MLS,Charlotte FC,,Liel Abada,,,,,,,,,,,2025
MLS,Charlotte FC,22,David Bingham,G,36,USA,2,,0,0,0,9,2,2025
MLS,Charlotte FC,12,Drake Callender,G,28,USA,3,,0,0,0,7,5,2025
MLS,Charlotte FC,26,Chituru Odunze,G,23,USA,,,,,,,,2025
MLS,Charlotte FC,6,Bill Tuiloma,D,31,New Zealand,8,1,1,0,0,,,2025
MLS,Charlotte FC,35,Nicholas Scardina,D,25,USA,15,0,1,1,0,,,2025
MLS,Charlotte FC,2,Jahkeele Marshall-Rutty,D,22,Canada,30,0,3,4,0,,,2025
MLS,Charlotte FC,29,Adilson Malanda,D,24,France,36,1,2,4,1,,,2025
MLS,CF Montréal,1,Sébastian Breza,G,28,Canada,3,,0,1,0,11,9,2025
MLS,CF Montréal,40,Jonathan Sirois,G,25,Canada,23,,0,0,0,76,39,2025
MLS,CF Montréal,31,Thomas Gillier,G,22,Chile,8,,0,2,0,27,12,2025
MLS,CF Montréal,13,Luca Petrasso,D,26,Canada,34,2,4,4,0,,,2025
MLS,CF Montréal,19,Bode Hidalgo,D,24,USA,24,0,0,4,1,,,2025
MLS,CF Montréal,2,Jalen Neal,D,22,USA,14,1,1,1,0,,,2025
MLS,CF Montréal,5,Brandan Craig,D,22,USA,23,0,0,3,0,,,2025
MLS,CF Montréal,24,Efraín Morales,D,22,Bolivia,11,0,0,4,0,,,2025
MLS,CF Montréal,4,Fernando Álvarez,D,22,Colombia,22,0,2,4,0,,,2025
MLS,CF Montréal,27,Dawid Bugaj,D,22,Poland,23,0,2,4,0,,,2025
MLS,CF Montréal,39,Aleksandr Guboglo,D,19,Canada,23,0,1,1,0,,,2025
MLS,CF Montréal,6,Samuel Piette,M,31,Canada,24,0,0,4,0,,,2025
MLS,CF Montréal,,Matthew Longstaff,,26,,,,,,,,,2025
MLS,Atlanta United FC,1,Lucas Hoyos,G,37,Argentina,,,,,,,,2025
MLS,Atlanta United FC,42,Jayden Hibbert,G,21,Canada,8,,0,1,0,31,14,2025
MLS,Atlanta United FC,47,Matt Edwards,D,23,USA,20,0,2,3,0,,,2025
MLS,Atlanta United FC,6,Júnior Alonso,D,33,Paraguay,,,,,,,,2025
MLS,Atlanta United FC,,Paulo Díaz,D,31,Chile,,,,,,,,2025
MLS,Atlanta United FC,5,Stian Gregersen,D,31,Norway,18,0,1,3,0,,,2025
MLS,Atlanta United FC,2,Ronald Hernández,D,28,Venezuela,21,1,1,3,0,,,2025
MLS,Atlanta United FC,4,Enea Mihaj,D,28,Albania,9,0,1,0,0,,,2025
MLS,Atlanta United FC,18,Pedro Amador,D,27,Portugal,26,1,0,4,0,,,2025
MLS,Atlanta United FC,55,Tomás Jacob,D,22,Argentina,,,,,,,,2025
MLS,Atlanta United FC,3,Elías Baez,D,21,Argentina,,,,,,,,2025
MLS,Atlanta United FC,50,Dominik Chong Qui,D,18,USA,,,,,,,,2025
MLS,Atlanta United FC,41,Toto Majub,D,20,Uganda,,,,,,,,2025
MLS,Atlanta United FC,59,Alexey Miranchuk,M,30,Russia,,,,,,,,2025
MLS,Atlanta United FC,7,Steven Alzate,M,27,Colombia,,,,,,,,2025
MLS,Atlanta United FC,8,Tristan Muyumba,M,29,France,,,,,,,,2025
MLS,Atlanta United FC,28,Will Reilly,M,23,USA,,,,,,,,2025
MLS,Atlanta United FC,35,Jay Fortune,M,23,Trinidad and Tobago,,,,,,,,2025
MLS,Atlanta United FC,20,Luke Brennan,M,21,USA,,,,,,,,2025
MLS,Atlanta United FC,16,Adrian Gill,M,20,USA,,,,,,,,2025
MLS,Atlanta United FC,23,Adyn Torres,M,18,Puerto Rico,,,,,,,,2025
MLS,Atlanta United FC,,Cooper Sanchez,,18,,,,,,,,,2025
MLS,Atlanta United FC,1,Brad Guzan,G,41,USA,26,,0,1,0,86,49,2025
MLS,Atlanta United FC,22,Josh Cohen,G,33,USA,0,,0,0,0,0,0,2025
MLS,Atlanta United FC,11,Brooks Lennon,D,28,USA,25,1,3,2,0,,,2025
MLS,Atlanta United FC,66,Nykolas Sessock,D,26,USA,2,0,0,0,0,,,2025
MLS,Atlanta United FC,6,Juan Berrocal,D,27,Spain,10,0,0,0,0,,,2025
MLS,Atlanta United FC,55,Salvatore Mazzaferro,D,24,Canada,1,0,0,0,0,,,2025
MLS,Colorado Rapids,1,Zack Steffen,G,31,USA,23,,0,3,1,93,39,2025
MLS,Colorado Rapids,41,Nico Hansen,G,25,Denmark,10,,0,0,0,34,14,2025
MLS,Colorado Rapids,31,Adam Beaudry,G,20,USA,1,,0,0,0,3,3,2025
MLS,Colorado Rapids,51,Zackory Campagnolo,G,19,USA,,,,,,,,2025
MLS,Colorado Rapids,6,Rob Holding,D,30,England,6,0,0,1,0,,,2025
MLS,Colorado Rapids,2,Keegan Rosenberry,D,32,USA,16,2,2,0,0,,,2025
MLS,Colorado Rapids,4,Reggie Cannon,D,28,USA,28,0,1,10,0,,,2025
MLS,Colorado Rapids,29,Miguel Navarro,D,27,Venezuela,,,,,,,,2025
MLS,Colorado Rapids,33,Kosi Thompson,D,23,Canada,,,,,,,,2025
MLS,Colorado Rapids,24,Noah Cobb,D,21,USA,17,0,0,0,0,,,2025
MLS,Colorado Rapids,5,Loic Williams,D,24,Spain,,,,,,,,2025
MLS,Colorado Rapids,99,Jackson Travis,D,22,USA,,,,,,,,2025
MLS,Colorado Rapids,22,Lucas Herrington,D,18,Australia,,,,,,,,2025
MLS,Colorado Rapids,45,Jabari De Coteau,D,21,Grenada,,,,,,,,2025
MLS,Colorado Rapids,,Grant Gilmore,D,,,,,,,,,,2025
MLS,Colorado Rapids,12,Joshua Atencio,M,24,USA,,,,,,,,2025
MLS,Colorado Rapids,21,Ted Ku-Dipietro,M,24,USA,,,,,,,,2025
MLS,Colorado Rapids,8,Hamzat Ojediran,M,22,Nigeria,,,,,,,,2025
MLS,Colorado Rapids,10,Paxten Aaronson,M,22,USA,,,,,,,,2025
MLS,Colorado Rapids,15,Ali Fadal,M,22,Ghana,,,,,,,,2025
MLS,Colorado Rapids,13,Wayne Frederick,M,22,Trinidad and Tobago,,,,,,,,2025
MLS,Colorado Rapids,,Nathan Tchoumba,,15,,,,,,,,,2025
MLS,Colorado Rapids,5,Andreas Maxsø,D,32,Denmark,32,1,0,4,0,,,2025
MLS,Colorado Rapids,30,Rafael Santos,D,28,Brazil,24,1,3,1,1,,,2025
MLS,Colorado Rapids,3,Sam Vines,D,27,USA,22,0,2,0,0,,,2025
MLS,Colorado Rapids,19,Ian Murphy,D,26,USA,16,0,1,1,0,,,2025
MLS,Colorado Rapids,36,Anderson Rosa,D,24,Brazil,2,0,0,0,0,,,2025
MLS,Colorado Rapids,,Connor Ronan,,28,,,,,,,,,2025
MLS,Columbus Crew,24,Evan Bush,G,40,USA,6,,0,1,0,10,5,2025
MLS,Columbus Crew,1,Nicholas Hagen,G,29,Guatemala,3,,0,0,0,13,10,2025
MLS,Columbus Crew,28,Patrick Schulte,G,25,USA,29,,1,3,0,74,39,2025
MLS,Columbus Crew,54,Luke Pruter,G,24,USA,,,,,,,,2025
MLS,Columbus Crew,41,Stanislav Lapkes,G,20,Belarus,0,,0,0,0,0,0,2025
MLS,Columbus Crew,4,Rudy Camacho,D,35,France,1,0,0,0,0,,,2025
MLS,Columbus Crew,31,Steven Moreira,D,31,Cape Verde Islands,33,1,2,4,0,,,2025
MLS,Columbus Crew,,Eric Bailly,D,32,Ivory Coast,,,,,,,,2025
MLS,Columbus Crew,,Brooks Lennon,D,28,USA,,,,,,,,2025
MLS,Columbus Crew,18,Malte Amundsen,D,28,Denmark,27,1,3,4,1,,,2025
MLS,Columbus Crew,,Andrés Herrera,D,27,Argentina,23,5,4,1,0,,,2025
MLS,Columbus Crew,23,Mohamed Farsi,D,26,Algeria,18,1,3,2,0,,,2025
MLS,Columbus Crew,45,Owen Presthus,D,20,USA,,,,,,,,2025
MLS,Columbus Crew,12,Cesar Ruvalcaba,D,25,USA,14,1,0,1,0,,,2025
MLS,Columbus Crew,22,Tristan Brown,D,18,USA,,,,,,,,2025
MLS,Columbus Crew,20,André Gomes,M,32,Portugal,,,,,,,,2025
MLS,Columbus Crew,14,Amar Sejdic,M,29,USA,,,,,,,,2025
MLS,Columbus Crew,8,Dániel Gazdag,M,30,Hungary,,,,,,,,2025
MLS,Columbus Crew,,Brais Méndez,M,29,Spain,,,,,,,,2025
MLS,Columbus Crew,7,Dylan Chambost,M,28,France,,,,,,,,2025
MLS,Columbus Crew,25,Sean Zawadzki,M,26,USA,,,,,,,,2025
MLS,Columbus Crew,22,Abraham Romero,G,28,Mexico,0,,0,0,0,0,0,2025
MLS,Columbus Crew,21,Yevhen Cheberko,D,28,Ukraine,32,0,0,2,0,,,2025
MLS,D.C. United,1,Sean Johnson,G,37,USA,,,,,,,,2025
MLS,D.C. United,26,Alex Bono,G,32,USA,,,,,,,,2025
MLS,D.C. United,,Jordan Farr,G,31,USA,3,,0,0,0,7,8,2025
MLS,D.C. United,20,Grant Leveille,G,18,Haiti,,,,,,,,2025
MLS,D.C. United,5,Silvan Hefti,D,28,Switzerland,,,,,,,,2025
MLS,D.C. United,15,Kye Rowles,D,28,Australia,31,0,0,8,0,,,2025
MLS,D.C. United,13,Sean Nealis,D,29,USA,,,,,,,,2025
MLS,D.C. United,12,Conner Antley,D,31,USA,20,1,1,1,0,,,2025
MLS,D.C. United,6,Keisuke Kurokawa,D,29,Japan,,,,,,,,2025
MLS,D.C. United,4,Matti Peltola,D,24,Finland,26,0,2,6,0,,,2025
MLS,D.C. United,3,Lucas Bartlett,D,28,USA,30,0,1,6,0,,,2025
MLS,D.C. United,27,Nikola Markovic,D,22,Canada,,,,,,,,2025
MLS,D.C. United,21,Andre Dozzell,M,27,England,,,,,,,,2025
MLS,D.C. United,23,Brandon Servania,M,27,USA,30,0,2,7,0,,,2025
MLS,D.C. United,8,Jared Stroud,M,30,USA,,,,,,,,2025
MLS,D.C. United,30,Caden Clark,M,23,USA,,,,,,,,2025
MLS,D.C. United,77,Hosei Kijima,M,24,Japan,,,,,,,,2025
MLS,D.C. United,25,Jackson Hopkins,M,22,USA,,,,,,,,2025
MLS,D.C. United,48,Gavin Turner,M,19,USA,,,,,,,,2025
MLS,D.C. United,11,Louis Munteanu,F,24,Romania,,,,,,,,2025
MLS,D.C. United,14,Gabriel Segal,F,25,USA,,,,,,,,2025
MLS,D.C. United,13,Luis Barraza,G,29,USA,24,,1,3,1,82,39,2025
MLS,D.C. United,1,Kim Joon-Hong,G,23,South Korea,8,,0,1,0,24,19,2025
MLS,D.C. United,22,Aaron Herrera,D,29,Guatemala,26,0,4,8,2,,,2025
MLS,D.C. United,28,David Schnegg,D,27,Austria,32,0,4,8,0,,,2025
MLS,D.C. United,18,Derek Dodson,D,27,USA,14,0,1,1,0,,,2025
MLS,D.C. United,5,Lukas MacNaughton,D,31,Canada,11,1,0,3,1,,,2025
MLS,FC Cincinnati,13,Evan Louro,G,30,USA,4,,0,0,0,16,4,2025
MLS,FC Cincinnati,31,Bryan Dowd,G,24,USA,,,,,,,,2025
MLS,FC Cincinnati,18,Roman Celentano,G,25,USA,34,,0,2,0,102,45,2025
MLS,FC Cincinnati,93,Fabian Mrozek,G,22,Poland,,,,,,,,2025
MLS,FC Cincinnati,2,Alvas Powell,D,32,Jamaica,29,0,1,2,0,,,2025
MLS,FC Cincinnati,21,Matt Miazga,D,31,USA,21,0,1,3,0,,,2025
MLS,FC Cincinnati,4,Nick Hagglund,D,33,USA,20,1,0,4,0,,,2025
MLS,FC Cincinnati,15,Teenage Hadebe,D,30,Zimbabwe,24,0,1,3,0,,,2025
MLS,FC Cincinnati,29,Bryan Ramirez,D,25,Ecuador,,,,,,,,2025
MLS,FC Cincinnati,24,Kyle Smith,D,22,England,,,,,,,,2025
MLS,FC Cincinnati,12,Miles Robinson,D,29,USA,30,1,0,4,0,,,2025
MLS,FC Cincinnati,88,Andrei Chirila,D,17,USA,,,,,,,,2025
MLS,FC Cincinnati,55,Ayoub Lajhar,D,22,Libya,,,,,,,,2025
MLS,FC Cincinnati,10,Evander,M,28,Brazil,,,,,,,,2025
MLS,FC Cincinnati,27,Tah Anunga,M,29,Cameroon,,,,,,,,2025
MLS,FC Cincinnati,5,Obinna Nwobodo,M,29,Nigeria,,,,,,,,2025
MLS,FC Cincinnati,20,Pavel Bucha,M,28,Czechia,,,,,,,,2025
MLS,FC Cincinnati,37,Stiven Jimenez,M,19,Mexico,,,,,,,,2025
MLS,FC Cincinnati,22,Gerardo Valenzuela,M,21,USA,,,,,,,,2025
MLS,FC Cincinnati,11,Samuel Gidi,M,22,Slovakia,,,,,,,,2025
MLS,FC Cincinnati,19,Stefan Chirila,,19,Romania,,,,,,,,2025
MLS,FC Cincinnati,1,Alec Kann,G,35,USA,0,,0,0,0,0,0,2025
MLS,FC Cincinnati,30,Nate Crockford,G,23,USA,,,,,,,,2025
MLS,FC Cincinnati,25,Paul Walters,G,22,USA,0,,0,0,0,0,0,2025
MLS,FC Cincinnati,3,Gilberto Flores,D,23,Paraguay,18,0,0,4,1,,,2025
MLS,FC Cincinnati,14,Brad Smith,D,32,Australia,17,0,0,0,0,,,2025
MLS,FC Cincinnati,29,Lukas Engel,D,27,Denmark,36,,,4,0,,,2025
MLS,FC Dallas,40,Jonathan Sirois,G,25,Canada,,,,,,,,2025
MLS,FC Dallas,1,Michael Collodi,G,25,USA,11,,0,0,1,37,12,2025
MLS,FC Dallas,98,Eryk Dymora,G,23,USA,,,,,,,,2025
MLS,FC Dallas,18,Shaq Moore,D,29,USA,35,3,4,4,0,,,2025
MLS,FC Dallas,25,Sebastien Ibeagha,D,34,USA,35,1,0,5,1,,,2025
MLS,FC Dallas,5,Lalas Abubakar,D,31,Ghana,30,1,0,3,1,,,2025
MLS,FC Dallas,3,Osaze Urhoghide,D,26,England,29,2,0,7,0,,,2025
MLS,FC Dallas,2,Geovane Jesus,D,24,Brazil,,,,,,,,2025
MLS,FC Dallas,32,Nolan Norris,D,21,USA,14,0,1,3,0,,,2025
MLS,FC Dallas,26,Slade Starnes,D,22,USA,,,,,,,,2025
MLS,FC Dallas,29,Enzo Newman,D,20,USA,0,0,0,0,0,,,2025
MLS,FC Dallas,22,Álvaro Augusto,D,21,Brazil,,,,,,,,2025
MLS,FC Dallas,24,Joshua Torquato,D,19,USA,,,,,,,,2025
MLS,FC Dallas,34,Kaka Scabin,D,19,USA,,,,,,,,2025
MLS,FC Dallas,17,Ramiro,M,33,Brazil,,,,,,,,2025
MLS,FC Dallas,,Tsiki Ntsabeleng,M,28,South Africa,,,,,,,,2025
MLS,FC Dallas,12,Christian Cappis,M,26,USA,,,,,,,,2025
MLS,FC Dallas,8,Patrickson Delgado,M,22,Ecuador,,,,,,,,2025
MLS,FC Dallas,14,Herman Johansson,M,28,Sweden,,,,,,,,2025
MLS,FC Dallas,50,Diego García,M,19,USA,,,,,,,,2025
MLS,FC Dallas,21,Joaquín Valiente,M,25,Uruguay,,,,,,,,2025
MLS,FC Dallas,,Ran Binyamin,,22,,,,,,,,,2025
MLS,FC Dallas,1,Maarten Paes,G,28,Indonesia,22,,0,0,0,63,43,2025
MLS,FC Dallas,98,Jacob Jackson,G,26,USA,4,,0,1,0,11,4,2025
MLS,FC Dallas,13,Jt Harms,G,24,USA,0,,0,0,0,0,0,2025
MLS,FC Dallas,27,Herbert Endeley,F,24,USA,,,,,,,,2025
MLS,FC Dallas,35,Malachi Molina,D,19,Jamaica,,,,,,,,2025
MLS,Houston Dynamo FC,33,Exon Arzú,F,22,Honduras,,,,,,,,2025
MLS,Houston Dynamo FC,31,Jonathan Bond,G,33,England,26,,0,0,0,66,44,2025
MLS,Houston Dynamo FC,1,Jimmy Maurer,G,37,USA,2,,0,0,0,2,1,2025
MLS,Houston Dynamo FC,,Logan Erb,G,22,USA,,,,,,,,2025
MLS,Houston Dynamo FC,3,Antônio Carlos,D,33,Brazil,8,1,0,2,0,,,2025
MLS,Houston Dynamo FC,28,Erik Sviatchenko,D,34,Denmark,15,0,0,1,1,,,2025
MLS,Houston Dynamo FC,21,Franco Negri,D,31,Argentina,,,,,,,,2025
MLS,Houston Dynamo FC,13,Sam Vines,D,27,USA,,,,,,,,2025
MLS,Houston Dynamo FC,5,Lucas Halter,D,26,Brazil,,,,,,,,2025
MLS,Houston Dynamo FC,36,Felipe Andrade,D,24,Brazil,,,,,,,,2025
MLS,Houston Dynamo FC,27,Reese Miller,D,22,USA,,,,,,,,2025
MLS,Houston Dynamo FC,34,Agustín Resch,D,24,Argentina,,,,,,,,2025
MLS,Houston Dynamo FC,33,Vinicius Rodrigues Da Silva,D,20,Brazil,,,,,,,,2025
MLS,Houston Dynamo FC,16,Héctor Herrera,M,36,Mexico,,,,,,,,2025
MLS,Houston Dynamo FC,14,Duane Holmes,M,31,USA,,,,,,,,2025
MLS,Houston Dynamo FC,18,Diadie Samassekou,M,30,Mali,,,,,,,,2025
MLS,Houston Dynamo FC,30,Agustín Bouzat,M,32,Argentina,,,,,,,,2025
MLS,Houston Dynamo FC,6,Artur,M,30,Brazil,,,,,,,,2025
MLS,Houston Dynamo FC,9,Ondrej Lingr,M,27,Czechia,,,,,,,,2025
MLS,Houston Dynamo FC,19,Mateusz Bogusz,M,24,Poland,,,,,,,,2025
MLS,Houston Dynamo FC,8,Jack McGlynn,M,23,USA,,,,,,,,2025
MLS,Houston Dynamo FC,13,Andrew Tarbell,G,32,USA,4,,0,0,0,8,7,2025
MLS,Houston Dynamo FC,26,Blake Gillingham,G,23,USA,4,,0,0,0,9,4,2025
MLS,Houston Dynamo FC,32,Pedro,G,22,Brazil,0,,0,0,0,0,0,2025
MLS,Houston Dynamo FC,23,Michael Halliday,D,23,USA,0,0,0,0,0,,,2025
MLS,Houston Dynamo FC,5,Daniel Steres,D,35,USA,8,0,0,2,0,,,2025
MLS,Houston Dynamo FC,2,Franco Escobar,D,31,Argentina,23,2,2,8,1,,,2025
MLS,Houston Dynamo FC,37,Damion Lowe,D,33,Jamaica,0,0,0,0,0,,,2025
MLS,Houston Dynamo FC,22,Pablo Ortíz,D,26,Colombia,20,1,0,6,0,,,2025
MLS,Houston Dynamo FC,,Obafemi Awodesu,,25,,,,,,,,,2025
MLS,Inter Miami CF,97,Dayne St. Clair,G,29,Canada,,,,,,,,2025
MLS,Inter Miami CF,13,Luis Barraza,G,29,USA,,,,,,,,2025
MLS,Inter Miami CF,34,Rocco Ríos Novo,G,24,Argentina,16,,0,1,0,40,14,2025
MLS,Inter Miami CF,3,Sergio Reguilón,D,29,Spain,,,,,,,,2025
MLS,Inter Miami CF,4,Facundo Mura,D,27,Argentina,,,,,,,,2025
MLS,Inter Miami CF,37,Maximiliano Falcón,D,29,Uruguay,30,1,0,9,0,,,2025
MLS,Inter Miami CF,16,Micael,D,25,Brazil,,,,,,,,2025
MLS,Inter Miami CF,2,Gonzalo Luján,D,25,Argentina,28,0,1,3,0,,,2025
MLS,Inter Miami CF,17,Ian Fray,D,23,Jamaica,26,1,5,3,1,,,2025
MLS,Inter Miami CF,32,Noah Allen,D,22,Greece,32,0,1,5,0,,,2025
MLS,Inter Miami CF,62,Israel Boatwright,D,21,Dominican Republic,,,,,,,,2025
MLS,Inter Miami CF,26,Tyler Hall,D,20,USA,0,0,0,0,0,,,2025
MLS,Inter Miami CF,76,Cesar Abadia-Reda,D,20,USA,,,,,,,,2025
MLS,Inter Miami CF,70,Daniel Sumalla,D,19,USA,,,,,,,,2025
MLS,Inter Miami CF,,Fricio Caicedo,D,18,Ecuador,,,,,,,,2025
MLS,Inter Miami CF,,Casemiro,M,34,Brazil,,,,,,,,2025
MLS,Inter Miami CF,7,Rodrigo De Paul,M,32,Argentina,,,,,,,,2025
MLS,Inter Miami CF,20,Santiago Morales,M,19,USA,,,,,,,,2025
MLS,Inter Miami CF,41,David Ruiz,M,22,Honduras,,,,,,,,2025
MLS,Inter Miami CF,22,David Ayala,M,23,Argentina,,,,,,,,2025
MLS,Inter Miami CF,8,Telasco Segovia,M,23,Venezuela,,,,,,,,2025
MLS,Inter Miami CF,,Yannick Bright,,24,,,,,,,,,2025
MLS,Inter Miami CF,19,Oscar Ustari,G,40,Argentina,25,,0,0,1,78,41,2025
MLS,Inter Miami CF,25,William Yarbrough,G,37,USA,0,,0,0,0,0,0,2025
MLS,Inter Miami CF,18,Jordi Alba,D,37,Spain,36,6,20,6,0,,,2025
MLS,Inter Miami CF,57,Marcelo Weigandt,D,26,Argentina,27,1,3,5,0,,,2025
MLS,Inter Miami CF,15,Ryan Sailor,D,27,USA,5,0,0,0,0,,,2025
MLS,Inter Miami CF,6,Tomás Avilés,D,22,Argentina,27,2,0,3,2,,,2025
MLS,LA Galaxy,12,JT Marcinkowski,G,29,USA,3,,0,0,0,4,3,2025
MLS,LA Galaxy,31,Brady Scott,G,27,USA,,,,,,,,2025
MLS,LA Galaxy,1,Novak Micovic,G,24,Serbia,20,,0,0,0,64,37,2025
MLS,LA Galaxy,4,Maya Yoshida,D,37,Japan,28,2,0,3,0,,,2025
MLS,LA Galaxy,5,Mathias Jørgensen,D,36,Denmark,17,0,1,2,1,,,2025
MLS,LA Galaxy,25,Carlos Garcés,D,24,Colombia,24,1,1,6,0,,,2025
MLS,LA Galaxy,15,Eriq Zavaleta,D,33,El Salvador,5,0,0,0,0,,,2025
MLS,LA Galaxy,14,John Nelson,D,28,USA,31,0,2,2,0,,,2025
MLS,LA Galaxy,2,Miki Yamane,D,32,Japan,31,1,4,4,0,,,2025
MLS,LA Galaxy,19,Mauricio Cuevas,D,23,USA,24,2,5,4,0,,,2025
MLS,LA Galaxy,3,Julián Aude,D,23,Argentina,29,0,0,3,0,,,2025
MLS,LA Galaxy,26,Harbor Miller,D,19,USA,10,1,2,1,0,,,2025
MLS,LA Galaxy,18,Marco Reus,M,37,Germany,22,,9,1,0,,,2025
MLS,LAFC,1,Hugo Lloris,G,39,France,35,,0,1,0,78,38,2025
MLS,LAFC,12,Thomas Hasal,G,27,Canada,2,,0,0,0,4,5,2025
MLS,LAFC,31,Cabral Carter,G,22,USA,,,,,,,,2025
MLS,LAFC,24,Ryan Hollingshead,D,35,USA,34,2,4,5,0,,,2025
MLS,LAFC,4,Eddie Segura,D,29,Colombia,34,1,3,9,1,,,2025
MLS,LAFC,33,Aaron Long,D,33,USA,15,1,0,0,0,,,2025
MLS,LAFC,14,Sergi Palencia,D,30,Spain,36,1,5,6,0,,,2025
MLS,LAFC,5,Ryan Porteous,D,27,Scotland,13,0,1,4,0,,,2025
MLS,LAFC,23,Yevhen Cheberko,D,28,Ukraine,,,,,,,,2025
MLS,LAFC,91,Nkosi Tafari,D,29,USA,28,0,1,5,0,,,2025
MLS,LAFC,45,Kenny Nielsen,D,24,USA,2,0,0,0,0,,,2025
MLS,LAFC,29,Artem Smolyakov,D,23,Ukraine,,,,,,,,2025
MLS,LAFC,8,Mark Delgado,M,31,USA,,,,,,,,2025
MLS,LAFC,11,Timothy Tillman,M,27,USA,,,,,,,,2025
MLS,LAFC,66,Mathieu Choinière,M,27,Canada,,,,,,,,2025
MLS,LAFC,21,Ryan Raposo,M,27,Canada,,,,,,,,2025
MLS,LAFC,6,Igor Jesus,M,23,Brazil,,,,,,,,2025
MLS,LAFC,65,Amin Boudri,M,21,Sweden,,,,,,,,2025
MLS,LAFC,22,Jude Terry,M,17,USA,,,,,,,,2025
MLS,LAFC,30,David Martínez,F,20,Venezuela,,,,,,,,2025
MLS,LAFC,7,Son Heung-Min,F,34,South Korea,,,,,,,,2025
MLS,LAFC,,Tyler Boyd,,31,,,,,,,,,2025
